duration,x^0,x^1,x^2,x^3,x^4,x^5,x^6,x^7,y^0,y^1,y^2,y^3,y^4,y^5,y^6,y^7,z^0,z^1,z^2,z^3,z^4,z^5,z^6,z^7,yaw^0,yaw^1,yaw^2,yaw^3,yaw^4,yaw^5,yaw^6,yaw^7,
3.0,0.0,0.5500462238731537,-0.07357125398499569,0.006843358194483853,0,0,0,0,0.0,0.10376090812709812,-0.03307557155043524,0.002623606237408177,0,0,0,0,0.0,0.31822703534785085,-0.004040783418304871,0.00041690622569811627,0,0,0,0,0,0,0,0,0,0,0,0,
3.0,1.239919354838709,0.2889529825334689,-0.007243320715382945,0.0068433581944838855,0,0,0,0,0.07846320346320379,-0.027803588468826152,-0.007646772634017519,0.002623606237408177,0,0,0,0,1.0,0.3051721966117888,-1.713039432527097e-17,0.0004169062256981375,0,0,0,0,0,0,0,0,0,0,0,0,
3.0,2.328629032258064,0.45644023308974435,0.0590846125542301,-0.02674352356765926,0,0,0,0,-0.0027056277056267675,0.004941077164410199,0.0177820262824002,-0.003971528326981212,0,0,0,0,2.0,0.3182270353478511,0.0040407834183050426,-0.0020845311284906974,0,0,0,0,0,0,0,0,0,0,0,0,
3.0,3.518145161290322,0.0007814768126224539,-0.20012184664000593,0.026892715509503614,0,0,0,0,0.06493506493506551,-0.004522563107800225,-0.02071124827141771,0.004436934135371373,0,0,0,0,3.0,0.2790625191396636,-0.016163133673220167,-0.006905744242779501,0,0,0,0,0,0,0,0,0,0,0,0,
3.0,2.338709677419354,-0.4502055412618944,0.0605306267597983,-0.008785040688467178,0,0,0,0,-0.016233766233765934,0.0005873323478042549,0.02229288257910481,-0.0041483104670729885,0,0,0,0,3.5,-0.04161996904936309,-0.08309573171862145,0.014880545568564493,0,0,0,0,0,0,0,0,0,0,0,0,
3.0,1.2197580645161281,-0.33417590162679717,-0.024616690682268134,0.0019699026243666087,0,0,0,0,0.07846320346320379,0.014735076635568752,-0.017913818870987232,0.0033307347977752475,0,0,0,0,3.0,-0.11258264294221128,0.06113109456131133,-0.008135550438345966,0,0,0,0,0,0,0,0,0,0,0,0,
3.0,-0.05040322580645196,-0.43155283379773623,-0.005523788323022529,0.0024000836719526132,0,0,0,0,0.051406926406927234,0.003281575704850214,0.01436868763052673,-0.003157192631883499,0,0,0,0,3.0,0.02766482653249348,-0.017721163533426558,0.002834693653775229,0,0,0,0,0,0,0,0,0,0,0,0,
3.0,-1.421370967741936,-0.3920897217076024,0.017738561112825874,-0.005591623388368845,0,0,0,0,0.10551948051948123,-0.0027376936169976134,-0.01623179480157487,0.0024782748253282774,0,0,0,0,3.0,0.0019233368122373005,0.009753559572394883,-0.0032032241767549386,0,0,0,0,0,0,0,0,0,0,0,0,
3.0,-2.6915322580645165,-0.45256523789720043,-0.03645717326674913,0.0217599940586652,0,0,0,0,0.01082251082251151,-0.03001632999381723,0.0077884073516068875,-0.0007384705772850635,0,0,0,0,3.0,-0.03535817378144268,-0.021293074756152983,0.009978203053244528,0,0,0,0,0,0,0,0,0,0,0,0,
3.0,-3.800403225806452,-0.006750709192075362,0.1744473845326212,-0.020466490823448938,0,0,0,0,-0.029761904761904212,-0.0028154155975914016,0.0006309232948439655,0.00047560748381197737,0,0,0,0,3.0,0.13950935831353345,0.07541873945221704,-0.021882625505179,0,0,0,0,0,0,0,0,0,0,0,0,
3.0,-2.6915322580645165,0.47956807466550194,-0.023920141910037745,-0.0005769620915220477,0,0,0,0,-0.016233766233765934,0.016154306546210924,0.005240657368713894,-0.0015651217641058067,0,0,0,0,3.5,-0.05839354518697672,-0.1366744000595178,0.018244448843294802,0,0,0,0,0,0,0,0,0,0,0,0,
3.0,-1.411290322580646,0.30694039209688706,-0.02951223602786678,0.002447051848589572,0,0,0,0,0.03787878787878807,0.0010074040076762086,-0.009928984344927018,0.0013720931050385974,0,0,0,0,2.5,-0.37022089185133955,0.040156411806262685,-0.006614282274867803,0,0,0,0,0,0,0,0,0,0,0,0,
3.0,-0.645161290322581,0.19287196985017396,-0.005794656572306263,0.0024470518485895827,0,0,0,0,-0.016233766233765934,-0.020183922576915755,0.003369764211600937,0.0013720931050385963,0,0,0,0,1.5,-0.3178657445505205,-0.023951247165533016,-0.006614282274867843,0,0,0,0,0,0,0,0,0,0,0,0,
